"URBAN REDEVELOPMENT AUTHORITY - Rental Contracts of Private Retail Properties"

"S/N","Postal District","Floor Level","Floor Area (Sqm)","Median Rent (Sqm)","Reference Period"
"2754","25","B1 & Below",">30 - 100","NA","Q1 2015"
"2755","25","B1 & Below",">100 - 300","NA","Q1 2015"
"2756","25","B1 & Below",">300","NA","Q1 2015"
"2757","25","Level 1","30 & Below","NA","Q1 2015"
"2758","25","Level 1",">30 - 100","NA","Q1 2015"
"2759","25","Level 1",">100 - 300","NA","Q1 2015"
"2760","25","Level 1",">300","NA","Q1 2015"
"2761","25","Level 2 & 3","30 & Below","NA","Q1 2015"
"2762","25","Level 2 & 3",">30 - 100","NA","Q1 2015"
"2763","25","Level 2 & 3",">100 - 300","NA","Q1 2015"
"2764","25","Level 2 & 3",">300","NA","Q1 2015"
"2765","25","Level 4 & Above","30 & Below","NA","Q1 2015"
"2766","25","Level 4 & Above",">30 - 100","NA","Q1 2015"
"2767","25","Level 4 & Above",">100 - 300","NA","Q1 2015"
"2768","25","Level 4 & Above",">300","NA","Q1 2015"
"2769","25","B1 & Below","30 & Below","360.16","Q2 2015"
"2770","25","B1 & Below",">30 - 100","381.66","Q2 2015"
"2771","25","B1 & Below",">100 - 300","NA","Q2 2015"
"2772","25","B1 & Below",">300","NA","Q2 2015"
"2773","25","Level 1","30 & Below","108.23","Q2 2015"
"2774","25","Level 1",">30 - 100","NA","Q2 2015"
"2775","25","Level 1",">100 - 300","NA","Q2 2015"
"2776","25","Level 1",">300","NA","Q2 2015"
"2777","25","Level 2 & 3","30 & Below","NA","Q2 2015"
"2778","25","Level 2 & 3",">30 - 100","NA","Q2 2015"
"2779","25","Level 2 & 3",">100 - 300","NA","Q2 2015"
"2780","25","Level 2 & 3",">300","NA","Q2 2015"
"2781","25","Level 4 & Above","30 & Below","NA","Q2 2015"
"2782","25","Level 4 & Above",">30 - 100","198.93","Q2 2015"
"2783","25","Level 4 & Above",">100 - 300","NA","Q2 2015"
"2784","25","Level 4 & Above",">300","NA","Q2 2015"
"2785","25","B1 & Below","30 & Below","NA","Q3 2015"
"2786","25","B1 & Below",">30 - 100","NA","Q3 2015"
"2787","25","B1 & Below",">100 - 300","NA","Q3 2015"
"2788","25","B1 & Below",">300","NA","Q3 2015"
"2789","25","Level 1","30 & Below","NA","Q3 2015"
"2790","25","Level 1",">30 - 100","NA","Q3 2015"
"2791","25","Level 1",">100 - 300","NA","Q3 2015"
"2792","25","Level 1",">300","NA","Q3 2015"
"2793","25","Level 2 & 3","30 & Below","NA","Q3 2015"
"2794","25","Level 2 & 3",">30 - 100","NA","Q3 2015"
"2795","25","Level 2 & 3",">100 - 300","NA","Q3 2015"
"2796","25","Level 2 & 3",">300","NA","Q3 2015"
"2797","25","Level 4 & Above","30 & Below","NA","Q3 2015"
"2798","25","Level 4 & Above",">30 - 100","NA","Q3 2015"
"2799","25","Level 4 & Above",">100 - 300","NA","Q3 2015"
"2800","25","Level 4 & Above",">300","NA","Q3 2015"
"2801","25","B1 & Below","30 & Below","NA","Q4 2015"
"2802","25","B1 & Below",">30 - 100","NA","Q4 2015"
"2803","25","B1 & Below",">100 - 300","NA","Q4 2015"
"2804","25","B1 & Below",">300","NA","Q4 2015"
"2805","25","Level 1","30 & Below","NA","Q4 2015"
"2806","25","Level 1",">30 - 100","NA","Q4 2015"
"2807","25","Level 1",">100 - 300","NA","Q4 2015"
"2808","25","Level 1",">300","NA","Q4 2015"
"2809","25","Level 2 & 3","30 & Below","NA","Q4 2015"
"2810","25","Level 2 & 3",">30 - 100","NA","Q4 2015"
"2811","25","Level 2 & 3",">100 - 300","NA","Q4 2015"
"2812","25","Level 2 & 3",">300","NA","Q4 2015"
"2813","25","Level 4 & Above","30 & Below","NA","Q4 2015"
"2814","25","Level 4 & Above",">30 - 100","NA","Q4 2015"
"2815","25","Level 4 & Above",">100 - 300","NA","Q4 2015"
"2816","25","Level 4 & Above",">300","NA","Q4 2015"
"2817","25","B1 & Below","30 & Below","NA","Q1 2016"
"2818","25","B1 & Below",">30 - 100","NA","Q1 2016"
"2819","25","B1 & Below",">100 - 300","NA","Q1 2016"
"2820","25","B1 & Below",">300","NA","Q1 2016"
"2821","25","Level 1","30 & Below","NA","Q1 2016"
"2822","25","Level 1",">30 - 100","NA","Q1 2016"
"2823","25","Level 1",">100 - 300","NA","Q1 2016"
"2824","25","Level 1",">300","NA","Q1 2016"
"2825","25","Level 2 & 3","30 & Below","NA","Q1 2016"
"2826","25","Level 2 & 3",">30 - 100","NA","Q1 2016"
"2827","25","Level 2 & 3",">100 - 300","NA","Q1 2016"
"2828","25","Level 2 & 3",">300","NA","Q1 2016"
"2829","25","Level 4 & Above","30 & Below","NA","Q1 2016"
"2830","25","Level 4 & Above",">30 - 100","NA","Q1 2016"
"2831","25","Level 4 & Above",">100 - 300","NA","Q1 2016"
"2832","25","Level 4 & Above",">300","NA","Q1 2016"
"2833","25","B1 & Below","30 & Below","NA","Q2 2016"
"2834","25","B1 & Below",">30 - 100","NA","Q2 2016"
"2835","25","B1 & Below",">100 - 300","NA","Q2 2016"
"2836","25","B1 & Below",">300","NA","Q2 2016"
"2837","25","Level 1","30 & Below","NA","Q2 2016"
"2838","25","Level 1",">30 - 100","NA","Q2 2016"
"2839","25","Level 1",">100 - 300","NA","Q2 2016"
"2840","25","Level 1",">300","NA","Q2 2016"
"2841","25","Level 2 & 3","30 & Below","NA","Q2 2016"
"2842","25","Level 2 & 3",">30 - 100","NA","Q2 2016"
"2843","25","Level 2 & 3",">100 - 300","NA","Q2 2016"
"2844","25","Level 2 & 3",">300","NA","Q2 2016"
"2845","25","Level 4 & Above","30 & Below","NA","Q2 2016"
"2846","25","Level 4 & Above",">30 - 100","NA","Q2 2016"
"2847","25","Level 4 & Above",">100 - 300","NA","Q2 2016"
"2848","25","Level 4 & Above",">300","NA","Q2 2016"
"2849","25","B1 & Below","30 & Below","NA","Q3 2016"
"2850","25","B1 & Below",">30 - 100","NA","Q3 2016"
"2851","25","B1 & Below",">100 - 300","NA","Q3 2016"
"2852","25","B1 & Below",">300","NA","Q3 2016"
"2853","25","Level 1","30 & Below","NA","Q3 2016"
"2854","25","Level 1",">30 - 100","NA","Q3 2016"
"2855","25","Level 1",">100 - 300","NA","Q3 2016"
"2856","25","Level 1",">300","NA","Q3 2016"
"2857","25","Level 2 & 3","30 & Below","NA","Q3 2016"
"2858","25","Level 2 & 3",">30 - 100","NA","Q3 2016"
"2859","25","Level 2 & 3",">100 - 300","NA","Q3 2016"
"2860","25","Level 2 & 3",">300","NA","Q3 2016"
"2861","25","Level 4 & Above","30 & Below","NA","Q3 2016"
"2862","25","Level 4 & Above",">30 - 100","NA","Q3 2016"
"2863","25","Level 4 & Above",">100 - 300","NA","Q3 2016"
"2864","25","Level 4 & Above",">300","NA","Q3 2016"
"2865","25","B1 & Below","30 & Below","NA","Q4 2016"
"2866","25","B1 & Below",">30 - 100","NA","Q4 2016"
"2867","25","B1 & Below",">100 - 300","NA","Q4 2016"
"2868","25","B1 & Below",">300","NA","Q4 2016"
"2869","25","Level 1","30 & Below","NA","Q4 2016"
"2870","25","Level 1",">30 - 100","NA","Q4 2016"
"2871","25","Level 1",">100 - 300","NA","Q4 2016"
"2872","25","Level 1",">300","NA","Q4 2016"
"2873","25","Level 2 & 3","30 & Below","NA","Q4 2016"
"2874","25","Level 2 & 3",">30 - 100","NA","Q4 2016"
"2875","25","Level 2 & 3",">100 - 300","NA","Q4 2016"
"2876","25","Level 2 & 3",">300","NA","Q4 2016"
"2877","25","Level 4 & Above","30 & Below","NA","Q4 2016"
"2878","25","Level 4 & Above",">30 - 100","NA","Q4 2016"
"2879","25","Level 4 & Above",">100 - 300","NA","Q4 2016"
"2880","25","Level 4 & Above",">300","NA","Q4 2016"
"2881","25","B1 & Below","30 & Below","NA","Q1 2017"
"2882","25","B1 & Below",">30 - 100","NA","Q1 2017"
"2883","25","B1 & Below",">100 - 300","NA","Q1 2017"
"2884","25","B1 & Below",">300","NA","Q1 2017"
"2885","25","Level 1","30 & Below","NA","Q1 2017"
"2886","25","Level 1",">30 - 100","NA","Q1 2017"
"2887","25","Level 1",">100 - 300","314.20","Q1 2017"
"2888","25","Level 1",">300","NA","Q1 2017"
"2889","25","Level 2 & 3","30 & Below","NA","Q1 2017"
"2890","25","Level 2 & 3",">30 - 100","NA","Q1 2017"
"2891","25","Level 2 & 3",">100 - 300","NA","Q1 2017"
"2892","25","Level 2 & 3",">300","NA","Q1 2017"
"2893","25","Level 4 & Above","30 & Below","NA","Q1 2017"
"2894","25","Level 4 & Above",">30 - 100","NA","Q1 2017"
"2895","25","Level 4 & Above",">100 - 300","NA","Q1 2017"
"2896","25","Level 4 & Above",">300","NA","Q1 2017"
"2897","25","B1 & Below","30 & Below","370.06","Q2 2017"
"2898","25","B1 & Below",">30 - 100","NA","Q2 2017"
"2899","25","B1 & Below",">100 - 300","NA","Q2 2017"
"2900","25","B1 & Below",">300","NA","Q2 2017"
"2901","25","Level 1","30 & Below","NA","Q2 2017"
"2902","25","Level 1",">30 - 100","457.11","Q2 2017"
"2903","25","Level 1",">100 - 300","NA","Q2 2017"
"2904","25","Level 1",">300","NA","Q2 2017"
"2905","25","Level 2 & 3","30 & Below","NA","Q2 2017"
"2906","25","Level 2 & 3",">30 - 100","NA","Q2 2017"
"2907","25","Level 2 & 3",">100 - 300","198.38","Q2 2017"
"2908","25","Level 2 & 3",">300","NA","Q2 2017"
"2909","25","Level 4 & Above","30 & Below","NA","Q2 2017"
"2910","25","Level 4 & Above",">30 - 100","NA","Q2 2017"
"2911","25","Level 4 & Above",">100 - 300","NA","Q2 2017"
"2912","25","Level 4 & Above",">300","NA","Q2 2017"
"2913","25","B1 & Below","30 & Below","434.35","Q3 2017"
"2914","25","B1 & Below",">30 - 100","321.85","Q3 2017"
"2915","25","B1 & Below",">100 - 300","NA","Q3 2017"
"2916","25","B1 & Below",">300","NA","Q3 2017"
"2917","25","Level 1","30 & Below","NA","Q3 2017"
"2918","25","Level 1",">30 - 100","NA","Q3 2017"
"2919","25","Level 1",">100 - 300","336.97","Q3 2017"
"2920","25","Level 1",">300","NA","Q3 2017"
"2921","25","Level 2 & 3","30 & Below","NA","Q3 2017"
"2922","25","Level 2 & 3",">30 - 100","287.52","Q3 2017"
"2923","25","Level 2 & 3",">100 - 300","NA","Q3 2017"
"2924","25","Level 2 & 3",">300","NA","Q3 2017"
"2925","25","Level 4 & Above","30 & Below","NA","Q3 2017"
"2926","25","Level 4 & Above",">30 - 100","NA","Q3 2017"
"2927","25","Level 4 & Above",">100 - 300","NA","Q3 2017"
"2928","25","Level 4 & Above",">300","NA","Q3 2017"
"2929","25","B1 & Below","30 & Below","NA","Q4 2017"
"2930","25","B1 & Below",">30 - 100","266.01","Q4 2017"
"2931","25","B1 & Below",">100 - 300","NA","Q4 2017"
"2932","25","B1 & Below",">300","NA","Q4 2017"
"2933","25","Level 1","30 & Below","NA","Q4 2017"
"2934","25","Level 1",">30 - 100","NA","Q4 2017"
"2935","25","Level 1",">100 - 300","NA","Q4 2017"
"2936","25","Level 1",">300","NA","Q4 2017"
"2937","25","Level 2 & 3","30 & Below","NA","Q4 2017"
"2938","25","Level 2 & 3",">30 - 100","NA","Q4 2017"
"2939","25","Level 2 & 3",">100 - 300","NA","Q4 2017"
"2940","25","Level 2 & 3",">300","NA","Q4 2017"
"2941","25","Level 4 & Above","30 & Below","NA","Q4 2017"
"2942","25","Level 4 & Above",">30 - 100","NA","Q4 2017"
"2943","25","Level 4 & Above",">100 - 300","NA","Q4 2017"
"2944","25","Level 4 & Above",">300","158.98","Q4 2017"
"2945","25","B1 & Below","30 & Below","NA","Q1 2018"
"2946","25","B1 & Below",">30 - 100","341.31","Q1 2018"
"2947","25","B1 & Below",">100 - 300","252.42","Q1 2018"
"2948","25","B1 & Below",">300","NA","Q1 2018"
"2949","25","Level 1","30 & Below","76.86","Q1 2018"
"2950","25","Level 1",">30 - 100","NA","Q1 2018"
"2951","25","Level 1",">100 - 300","NA","Q1 2018"
"2952","25","Level 1",">300","NA","Q1 2018"
"2953","25","Level 2 & 3","30 & Below","NA","Q1 2018"
"2954","25","Level 2 & 3",">30 - 100","218.63","Q1 2018"
"2955","25","Level 2 & 3",">100 - 300","NA","Q1 2018"
"2956","25","Level 2 & 3",">300","NA","Q1 2018"
"2957","25","Level 4 & Above","30 & Below","NA","Q1 2018"
"2958","25","Level 4 & Above",">30 - 100","NA","Q1 2018"
"2959","25","Level 4 & Above",">100 - 300","NA","Q1 2018"
"2960","25","Level 4 & Above",">300","NA","Q1 2018"
"2961","25","B1 & Below","30 & Below","247.98","Q2 2018"
"2962","25","B1 & Below",">30 - 100","NA","Q2 2018"
"2963","25","B1 & Below",">100 - 300","NA","Q2 2018"
"2964","25","B1 & Below",">300","NA","Q2 2018"
"2965","25","Level 1","30 & Below","NA","Q2 2018"
"2966","25","Level 1",">30 - 100","NA","Q2 2018"
"2967","25","Level 1",">100 - 300","NA","Q2 2018"
"2968","25","Level 1",">300","NA","Q2 2018"
"2969","25","Level 2 & 3","30 & Below","307.73","Q2 2018"
"2970","25","Level 2 & 3",">30 - 100","169.43","Q2 2018"
"2971","25","Level 2 & 3",">100 - 300","NA","Q2 2018"
"2972","25","Level 2 & 3",">300","NA","Q2 2018"
"2973","25","Level 4 & Above","30 & Below","NA","Q2 2018"
"2974","25","Level 4 & Above",">30 - 100","218.84","Q2 2018"
"2975","25","Level 4 & Above",">100 - 300","NA","Q2 2018"
"2976","25","Level 4 & Above",">300","NA","Q2 2018"
"2977","25","B1 & Below","30 & Below","NA","Q3 2018"
"2978","25","B1 & Below",">30 - 100","351.18","Q3 2018"
"2979","25","B1 & Below",">100 - 300","NA","Q3 2018"
"2980","25","B1 & Below",">300","NA","Q3 2018"
"2981","25","Level 1","30 & Below","91.97","Q3 2018"
"2982","25","Level 1",">30 - 100","79.98","Q3 2018"
"2983","25","Level 1",">100 - 300","NA","Q3 2018"
"2984","25","Level 1",">300","NA","Q3 2018"
"2985","25","Level 2 & 3","30 & Below","NA","Q3 2018"
"2986","25","Level 2 & 3",">30 - 100","69.44","Q3 2018"
"2987","25","Level 2 & 3",">100 - 300","NA","Q3 2018"
"2988","25","Level 2 & 3",">300","NA","Q3 2018"
"2989","25","Level 4 & Above","30 & Below","NA","Q3 2018"
"2990","25","Level 4 & Above",">30 - 100","NA","Q3 2018"
"2991","25","Level 4 & Above",">100 - 300","NA","Q3 2018"
"2992","25","Level 4 & Above",">300","NA","Q3 2018"
"2993","25","B1 & Below","30 & Below","349.88","Q4 2018"
"2994","25","B1 & Below",">30 - 100","NA","Q4 2018"
"2995","25","B1 & Below",">100 - 300","NA","Q4 2018"
"2996","25","B1 & Below",">300","NA","Q4 2018"
"2997","25","Level 1","30 & Below","NA","Q4 2018"
"2998","25","Level 1",">30 - 100","NA","Q4 2018"
"2999","25","Level 1",">100 - 300","NA","Q4 2018"
"3000","25","Level 1",">300","NA","Q4 2018"
"3001","25","Level 2 & 3","30 & Below","NA","Q4 2018"
"3002","25","Level 2 & 3",">30 - 100","68.65","Q4 2018"
"3003","25","Level 2 & 3",">100 - 300","230.96","Q4 2018"
"3004","25","Level 2 & 3",">300","NA","Q4 2018"
"3005","25","Level 4 & Above","30 & Below","NA","Q4 2018"
"3006","25","Level 4 & Above",">30 - 100","NA","Q4 2018"
"3007","25","Level 4 & Above",">100 - 300","157.82","Q4 2018"
"3008","25","Level 4 & Above",">300","NA","Q4 2018"
"3009","25","B1 & Below","30 & Below","NA","Q1 2019"
"3010","25","B1 & Below",">30 - 100","NA","Q1 2019"
"3011","25","B1 & Below",">100 - 300","NA","Q1 2019"
"3012","25","B1 & Below",">300","NA","Q1 2019"
"3013","25","Level 1","30 & Below","568.26","Q1 2019"
"3014","25","Level 1",">30 - 100","NA","Q1 2019"
"3015","25","Level 1",">100 - 300","NA","Q1 2019"
"3016","25","Level 1",">300","NA","Q1 2019"
"3017","25","Level 2 & 3","30 & Below","NA","Q1 2019"
"3018","25","Level 2 & 3",">30 - 100","NA","Q1 2019"
"3019","25","Level 2 & 3",">100 - 300","196.16","Q1 2019"
"3020","25","Level 2 & 3",">300","NA","Q1 2019"
"3021","25","Level 4 & Above","30 & Below","NA","Q1 2019"
"3022","25","Level 4 & Above",">30 - 100","NA","Q1 2019"
"3023","25","Level 4 & Above",">100 - 300","NA","Q1 2019"
"3024","25","Level 4 & Above",">300","143.15","Q1 2019"
"3025","25","B1 & Below","30 & Below","NA","Q2 2019"
"3026","25","B1 & Below",">30 - 100","NA","Q2 2019"
"3027","25","B1 & Below",">100 - 300","NA","Q2 2019"
"3028","25","B1 & Below",">300","NA","Q2 2019"
"3029","25","Level 1","30 & Below","NA","Q2 2019"
"3030","25","Level 1",">30 - 100","NA","Q2 2019"
"3031","25","Level 1",">100 - 300","NA","Q2 2019"
"3032","25","Level 1",">300","NA","Q2 2019"
"3033","25","Level 2 & 3","30 & Below","NA","Q2 2019"
"3034","25","Level 2 & 3",">30 - 100","238.11","Q2 2019"
"3035","25","Level 2 & 3",">100 - 300","NA","Q2 2019"
"3036","25","Level 2 & 3",">300","NA","Q2 2019"
"3037","25","Level 4 & Above","30 & Below","NA","Q2 2019"
"3038","25","Level 4 & Above",">30 - 100","NA","Q2 2019"
"3039","25","Level 4 & Above",">100 - 300","NA","Q2 2019"
"3040","25","Level 4 & Above",">300","NA","Q2 2019"
"3041","25","B1 & Below","30 & Below","NA","Q3 2019"
"3042","25","B1 & Below",">30 - 100","NA","Q3 2019"
"3043","25","B1 & Below",">100 - 300","NA","Q3 2019"
"3044","25","B1 & Below",">300","NA","Q3 2019"
"3045","25","Level 1","30 & Below","NA","Q3 2019"
"3046","25","Level 1",">30 - 100","NA","Q3 2019"
"3047","25","Level 1",">100 - 300","NA","Q3 2019"
"3048","25","Level 1",">300","NA","Q3 2019"
"3049","25","Level 2 & 3","30 & Below","NA","Q3 2019"
"3050","25","Level 2 & 3",">30 - 100","NA","Q3 2019"
"3051","25","Level 2 & 3",">100 - 300","NA","Q3 2019"
"3052","25","Level 2 & 3",">300","NA","Q3 2019"
"3053","25","Level 4 & Above","30 & Below","NA","Q3 2019"
"3054","25","Level 4 & Above",">30 - 100","NA","Q3 2019"
"3055","25","Level 4 & Above",">100 - 300","NA","Q3 2019"
"3056","25","Level 4 & Above",">300","NA","Q3 2019"
"3057","25","B1 & Below","30 & Below","382.12","Q4 2019"
"3058","25","B1 & Below",">30 - 100","559.84","Q4 2019"
"3059","25","B1 & Below",">100 - 300","NA","Q4 2019"
"3060","25","B1 & Below",">300","NA","Q4 2019"
"3061","25","Level 1","30 & Below","459.72","Q4 2019"
"3062","25","Level 1",">30 - 100","NA","Q4 2019"
"3063","25","Level 1",">100 - 300","NA","Q4 2019"
"3064","25","Level 1",">300","NA","Q4 2019"
"3065","25","Level 2 & 3","30 & Below","NA","Q4 2019"
"3066","25","Level 2 & 3",">30 - 100","228.06","Q4 2019"
"3067","25","Level 2 & 3",">100 - 300","NA","Q4 2019"
"3068","25","Level 2 & 3",">300","NA","Q4 2019"
"3069","25","Level 4 & Above","30 & Below","NA","Q4 2019"
"3070","25","Level 4 & Above",">30 - 100","NA","Q4 2019"
"3071","25","Level 4 & Above",">100 - 300","185.84","Q4 2019"
"3072","25","Level 4 & Above",">300","NA","Q4 2019"
"3073","25","B1 & Below","30 & Below","398.88","Q1 2020"
"3074","25","B1 & Below",">30 - 100","NA","Q1 2020"
"3075","25","B1 & Below",">100 - 300","NA","Q1 2020"
"3076","25","B1 & Below",">300","NA","Q1 2020"
"3077","25","Level 1","30 & Below","NA","Q1 2020"
"3078","25","Level 1",">30 - 100","279.31","Q1 2020"
"3079","25","Level 1",">100 - 300","NA","Q1 2020"
"3080","25","Level 1",">300","NA","Q1 2020"
"3081","25","Level 2 & 3","30 & Below","NA","Q1 2020"
"3082","25","Level 2 & 3",">30 - 100","200.40","Q1 2020"
"3083","25","Level 2 & 3",">100 - 300","253.42","Q1 2020"
"3084","25","Level 2 & 3",">300","NA","Q1 2020"
"3085","25","Level 4 & Above","30 & Below","NA","Q1 2020"
"3086","25","Level 4 & Above",">30 - 100","194.22","Q1 2020"
"3087","25","Level 4 & Above",">100 - 300","NA","Q1 2020"
"3088","25","Level 4 & Above",">300","NA","Q1 2020"
"3089","25","B1 & Below","30 & Below","NA","Q2 2020"
"3090","25","B1 & Below",">30 - 100","NA","Q2 2020"
"3091","25","B1 & Below",">100 - 300","NA","Q2 2020"
"3092","25","B1 & Below",">300","NA","Q2 2020"
"3093","25","Level 1","30 & Below","NA","Q2 2020"
"3094","25","Level 1",">30 - 100","NA","Q2 2020"
"3095","25","Level 1",">100 - 300","NA","Q2 2020"
"3096","25","Level 1",">300","NA","Q2 2020"
"3097","25","Level 2 & 3","30 & Below","NA","Q2 2020"
"3098","25","Level 2 & 3",">30 - 100","NA","Q2 2020"
"3099","25","Level 2 & 3",">100 - 300","NA","Q2 2020"
"3100","25","Level 2 & 3",">300","NA","Q2 2020"
"3101","25","Level 4 & Above","30 & Below","NA","Q2 2020"
"3102","25","Level 4 & Above",">30 - 100","NA","Q2 2020"
"3103","25","Level 4 & Above",">100 - 300","NA","Q2 2020"
"3104","25","Level 4 & Above",">300","NA","Q2 2020"
"3105","25","B1 & Below","30 & Below","NA","Q3 2020"
"3106","25","B1 & Below",">30 - 100","261.66","Q3 2020"
"3107","25","B1 & Below",">100 - 300","NA","Q3 2020"
"3108","25","B1 & Below",">300","NA","Q3 2020"
"3109","25","Level 1","30 & Below","96.15","Q3 2020"
"3110","25","Level 1",">30 - 100","NA","Q3 2020"
"3111","25","Level 1",">100 - 300","NA","Q3 2020"
"3112","25","Level 1",">300","NA","Q3 2020"
"3113","25","Level 2 & 3","30 & Below","NA","Q3 2020"
"3114","25","Level 2 & 3",">30 - 100","NA","Q3 2020"
"3115","25","Level 2 & 3",">100 - 300","NA","Q3 2020"
"3116","25","Level 2 & 3",">300","NA","Q3 2020"
"3117","25","Level 4 & Above","30 & Below","NA","Q3 2020"
"3118","25","Level 4 & Above",">30 - 100","NA","Q3 2020"
"3119","25","Level 4 & Above",">100 - 300","NA","Q3 2020"
"3120","25","Level 4 & Above",">300","NA","Q3 2020"
"3121","25","B1 & Below","30 & Below","NA","Q4 2020"
"3122","25","B1 & Below",">30 - 100","223.18","Q4 2020"
"3123","25","B1 & Below",">100 - 300","259.80","Q4 2020"
"3124","25","B1 & Below",">300","NA","Q4 2020"
"3125","25","Level 1","30 & Below","NA","Q4 2020"
"3126","25","Level 1",">30 - 100","258.74","Q4 2020"
"3127","25","Level 1",">100 - 300","NA","Q4 2020"
"3128","25","Level 1",">300","NA","Q4 2020"
"3129","25","Level 2 & 3","30 & Below","NA","Q4 2020"
"3130","25","Level 2 & 3",">30 - 100","213.75","Q4 2020"
"3131","25","Level 2 & 3",">100 - 300","207.83","Q4 2020"
"3132","25","Level 2 & 3",">300","NA","Q4 2020"
"3133","25","Level 4 & Above","30 & Below","203.76","Q4 2020"
"3134","25","Level 4 & Above",">30 - 100","NA","Q4 2020"
"3135","25","Level 4 & Above",">100 - 300","NA","Q4 2020"
"3136","25","Level 4 & Above",">300","NA","Q4 2020"
"3137","25","B1 & Below","30 & Below","NA","Q1 2021"
"3138","25","B1 & Below",">30 - 100","240.86","Q1 2021"
"3139","25","B1 & Below",">100 - 300","254.14","Q1 2021"
"3140","25","B1 & Below",">300","NA","Q1 2021"
"3141","25","Level 1","30 & Below","NA","Q1 2021"
"3142","25","Level 1",">30 - 100","323.51","Q1 2021"
"3143","25","Level 1",">100 - 300","NA","Q1 2021"
"3144","25","Level 1",">300","NA","Q1 2021"
"3145","25","Level 2 & 3","30 & Below","NA","Q1 2021"
"3146","25","Level 2 & 3",">30 - 100","254.12","Q1 2021"
"3147","25","Level 2 & 3",">100 - 300","206.38","Q1 2021"
"3148","25","Level 2 & 3",">300","NA","Q1 2021"
"3149","25","Level 4 & Above","30 & Below","NA","Q1 2021"
"3150","25","Level 4 & Above",">30 - 100","NA","Q1 2021"
"3151","25","Level 4 & Above",">100 - 300","NA","Q1 2021"
"3152","25","Level 4 & Above",">300","NA","Q1 2021"
"3153","25","B1 & Below","30 & Below","NA","Q2 2021"
"3154","25","B1 & Below",">30 - 100","NA","Q2 2021"
"3155","25","B1 & Below",">100 - 300","NA","Q2 2021"
"3156","25","B1 & Below",">300","NA","Q2 2021"
"3157","25","Level 1","30 & Below","NA","Q2 2021"
"3158","25","Level 1",">30 - 100","457.36","Q2 2021"
"3159","25","Level 1",">100 - 300","NA","Q2 2021"
"3160","25","Level 1",">300","NA","Q2 2021"
"3161","25","Level 2 & 3","30 & Below","NA","Q2 2021"
"3162","25","Level 2 & 3",">30 - 100","NA","Q2 2021"
"3163","25","Level 2 & 3",">100 - 300","NA","Q2 2021"
"3164","25","Level 2 & 3",">300","NA","Q2 2021"
"3165","25","Level 4 & Above","30 & Below","NA","Q2 2021"
"3166","25","Level 4 & Above",">30 - 100","208.10","Q2 2021"
"3167","25","Level 4 & Above",">100 - 300","NA","Q2 2021"
"3168","25","Level 4 & Above",">300","NA","Q2 2021"
"3169","25","B1 & Below","30 & Below","NA","Q3 2021"
"3170","25","B1 & Below",">30 - 100","NA","Q3 2021"
"3171","25","B1 & Below",">100 - 300","NA","Q3 2021"
"3172","25","B1 & Below",">300","NA","Q3 2021"
"3173","25","Level 1","30 & Below","NA","Q3 2021"
"3174","25","Level 1",">30 - 100","115.27","Q3 2021"
"3175","25","Level 1",">100 - 300","NA","Q3 2021"
"3176","25","Level 1",">300","NA","Q3 2021"
"3177","25","Level 2 & 3","30 & Below","71.69","Q3 2021"
"3178","25","Level 2 & 3",">30 - 100","NA","Q3 2021"
"3179","25","Level 2 & 3",">100 - 300","NA","Q3 2021"
"3180","25","Level 2 & 3",">300","NA","Q3 2021"
"3181","25","Level 4 & Above","30 & Below","NA","Q3 2021"
"3182","25","Level 4 & Above",">30 - 100","NA","Q3 2021"
"3183","25","Level 4 & Above",">100 - 300","NA","Q3 2021"
"3184","25","Level 4 & Above",">300","NA","Q3 2021"
"3185","25","B1 & Below","30 & Below","431.95","Q4 2021"
"3186","25","B1 & Below",">30 - 100","NA","Q4 2021"
"3187","25","B1 & Below",">100 - 300","199.11","Q4 2021"
"3188","25","B1 & Below",">300","NA","Q4 2021"
"3189","25","Level 1","30 & Below","NA","Q4 2021"
"3190","25","Level 1",">30 - 100","NA","Q4 2021"
"3191","25","Level 1",">100 - 300","NA","Q4 2021"
"3192","25","Level 1",">300","NA","Q4 2021"
"3193","25","Level 2 & 3","30 & Below","NA","Q4 2021"
"3194","25","Level 2 & 3",">30 - 100","244.71","Q4 2021"
"3195","25","Level 2 & 3",">100 - 300","223.61","Q4 2021"
"3196","25","Level 2 & 3",">300","NA","Q4 2021"
"3197","25","Level 4 & Above","30 & Below","NA","Q4 2021"
"3198","25","Level 4 & Above",">30 - 100","196.19","Q4 2021"
"3199","25","Level 4 & Above",">100 - 300","NA","Q4 2021"
"3200","25","Level 4 & Above",">300","NA","Q4 2021"

3200 record(s) retrieved based on user-specific search criteria

"Search By "Period (Q1 2012 to Q4 2021) & Floor Level All & Floor Area All & Postal District 21,22,23,24,25

"Notes:"
"To convert $ psm to $ psf, divide by a factor 10.764."
