"URBAN REDEVELOPMENT AUTHORITY - Rental Contracts of Private Retail Properties"

"S/N","Postal District","Floor Level","Floor Area (Sqm)","Median Rent (Sqm)","Reference Period"
"1401","18","Level 2 & 3","30 & Below","274.17","Q4 2013"
"1402","18","Level 2 & 3",">30 - 100","239.19","Q4 2013"
"1403","18","Level 2 & 3",">100 - 300","45.09","Q4 2013"
"1404","18","Level 2 & 3",">300","NA","Q4 2013"
"1405","18","Level 4 & Above","30 & Below","NA","Q4 2013"
"1406","18","Level 4 & Above",">30 - 100","186.83","Q4 2013"
"1407","18","Level 4 & Above",">100 - 300","NA","Q4 2013"
"1408","18","Level 4 & Above",">300","NA","Q4 2013"
"1409","18","B1 & Below","30 & Below","288.13","Q1 2014"
"1410","18","B1 & Below",">30 - 100","434.87","Q1 2014"
"1411","18","B1 & Below",">100 - 300","NA","Q1 2014"
"1412","18","B1 & Below",">300","74.65","Q1 2014"
"1413","18","Level 1","30 & Below","426.63","Q1 2014"
"1414","18","Level 1",">30 - 100","137.10","Q1 2014"
"1415","18","Level 1",">100 - 300","114.31","Q1 2014"
"1416","18","Level 1",">300","NA","Q1 2014"
"1417","18","Level 2 & 3","30 & Below","339.22","Q1 2014"
"1418","18","Level 2 & 3",">30 - 100","221.05","Q1 2014"
"1419","18","Level 2 & 3",">100 - 300","161.44","Q1 2014"
"1420","18","Level 2 & 3",">300","59.20","Q1 2014"
"1421","18","Level 4 & Above","30 & Below","280.90","Q1 2014"
"1422","18","Level 4 & Above",">30 - 100","252.95","Q1 2014"
"1423","18","Level 4 & Above",">100 - 300","NA","Q1 2014"
"1424","18","Level 4 & Above",">300","NA","Q1 2014"
"1425","18","B1 & Below","30 & Below","268.75","Q2 2014"
"1426","18","B1 & Below",">30 - 100","300.16","Q2 2014"
"1427","18","B1 & Below",">100 - 300","NA","Q2 2014"
"1428","18","B1 & Below",">300","NA","Q2 2014"
"1429","18","Level 1","30 & Below","367.79","Q2 2014"
"1430","18","Level 1",">30 - 100","212.65","Q2 2014"
"1431","18","Level 1",">100 - 300","160.50","Q2 2014"
"1432","18","Level 1",">300","NA","Q2 2014"
"1433","18","Level 2 & 3","30 & Below","636.96","Q2 2014"
"1434","18","Level 2 & 3",">30 - 100","242.28","Q2 2014"
"1435","18","Level 2 & 3",">100 - 300","229.98","Q2 2014"
"1436","18","Level 2 & 3",">300","145.32","Q2 2014"
"1437","18","Level 4 & Above","30 & Below","220.39","Q2 2014"
"1438","18","Level 4 & Above",">30 - 100","166.84","Q2 2014"
"1439","18","Level 4 & Above",">100 - 300","98.36","Q2 2014"
"1440","18","Level 4 & Above",">300","NA","Q2 2014"
"1441","18","B1 & Below","30 & Below","NA","Q3 2014"
"1442","18","B1 & Below",">30 - 100","NA","Q3 2014"
"1443","18","B1 & Below",">100 - 300","240.04","Q3 2014"
"1444","18","B1 & Below",">300","NA","Q3 2014"
"1445","18","Level 1","30 & Below","426.46","Q3 2014"
"1446","18","Level 1",">30 - 100","366.27","Q3 2014"
"1447","18","Level 1",">100 - 300","177.63","Q3 2014"
"1448","18","Level 1",">300","NA","Q3 2014"
"1449","18","Level 2 & 3","30 & Below","244.26","Q3 2014"
"1450","18","Level 2 & 3",">30 - 100","191.93","Q3 2014"
"1451","18","Level 2 & 3",">100 - 300","181.92","Q3 2014"
"1452","18","Level 2 & 3",">300","NA","Q3 2014"
"1453","18","Level 4 & Above","30 & Below","228.96","Q3 2014"
"1454","18","Level 4 & Above",">30 - 100","205.08","Q3 2014"
"1455","18","Level 4 & Above",">100 - 300","NA","Q3 2014"
"1456","18","Level 4 & Above",">300","NA","Q3 2014"
"1457","18","B1 & Below","30 & Below","325.82","Q4 2014"
"1458","18","B1 & Below",">30 - 100","NA","Q4 2014"
"1459","18","B1 & Below",">100 - 300","148.89","Q4 2014"
"1460","18","B1 & Below",">300","NA","Q4 2014"
"1461","18","Level 1","30 & Below","403.96","Q4 2014"
"1462","18","Level 1",">30 - 100","383.72","Q4 2014"
"1463","18","Level 1",">100 - 300","89.11","Q4 2014"
"1464","18","Level 1",">300","NA","Q4 2014"
"1465","18","Level 2 & 3","30 & Below","309.77","Q4 2014"
"1466","18","Level 2 & 3",">30 - 100","176.82","Q4 2014"
"1467","18","Level 2 & 3",">100 - 300","146.41","Q4 2014"
"1468","18","Level 2 & 3",">300","59.13","Q4 2014"
"1469","18","Level 4 & Above","30 & Below","220.26","Q4 2014"
"1470","18","Level 4 & Above",">30 - 100","173.21","Q4 2014"
"1471","18","Level 4 & Above",">100 - 300","NA","Q4 2014"
"1472","18","Level 4 & Above",">300","NA","Q4 2014"
"1473","18","B1 & Below","30 & Below","335.98","Q1 2015"
"1474","18","B1 & Below",">30 - 100","140.36","Q1 2015"
"1475","18","B1 & Below",">100 - 300","167.22","Q1 2015"
"1476","18","B1 & Below",">300","NA","Q1 2015"
"1477","18","Level 1","30 & Below","458.97","Q1 2015"
"1478","18","Level 1",">30 - 100","290.38","Q1 2015"
"1479","18","Level 1",">100 - 300","199.47","Q1 2015"
"1480","18","Level 1",">300","NA","Q1 2015"
"1481","18","Level 2 & 3","30 & Below","306.00","Q1 2015"
"1482","18","Level 2 & 3",">30 - 100","204.47","Q1 2015"
"1483","18","Level 2 & 3",">100 - 300","169.55","Q1 2015"
"1484","18","Level 2 & 3",">300","89.58","Q1 2015"
"1485","18","Level 4 & Above","30 & Below","NA","Q1 2015"
"1486","18","Level 4 & Above",">30 - 100","162.60","Q1 2015"
"1487","18","Level 4 & Above",">100 - 300","137.22","Q1 2015"
"1488","18","Level 4 & Above",">300","80.45","Q1 2015"
"1489","18","B1 & Below","30 & Below","316.06","Q2 2015"
"1490","18","B1 & Below",">30 - 100","280.47","Q2 2015"
"1491","18","B1 & Below",">100 - 300","246.50","Q2 2015"
"1492","18","B1 & Below",">300","NA","Q2 2015"
"1493","18","Level 1","30 & Below","276.76","Q2 2015"
"1494","18","Level 1",">30 - 100","188.36","Q2 2015"
"1495","18","Level 1",">100 - 300","174.02","Q2 2015"
"1496","18","Level 1",">300","NA","Q2 2015"
"1497","18","Level 2 & 3","30 & Below","NA","Q2 2015"
"1498","18","Level 2 & 3",">30 - 100","242.23","Q2 2015"
"1499","18","Level 2 & 3",">100 - 300","149.92","Q2 2015"
"1500","18","Level 2 & 3",">300","114.43","Q2 2015"
"1501","18","Level 4 & Above","30 & Below","NA","Q2 2015"
"1502","18","Level 4 & Above",">30 - 100","138.31","Q2 2015"
"1503","18","Level 4 & Above",">100 - 300","118.37","Q2 2015"
"1504","18","Level 4 & Above",">300","NA","Q2 2015"
"1505","18","B1 & Below","30 & Below","NA","Q3 2015"
"1506","18","B1 & Below",">30 - 100","NA","Q3 2015"
"1507","18","B1 & Below",">100 - 300","NA","Q3 2015"
"1508","18","B1 & Below",">300","NA","Q3 2015"
"1509","18","Level 1","30 & Below","NA","Q3 2015"
"1510","18","Level 1",">30 - 100","NA","Q3 2015"
"1511","18","Level 1",">100 - 300","NA","Q3 2015"
"1512","18","Level 1",">300","NA","Q3 2015"
"1513","18","Level 2 & 3","30 & Below","NA","Q3 2015"
"1514","18","Level 2 & 3",">30 - 100","NA","Q3 2015"
"1515","18","Level 2 & 3",">100 - 300","NA","Q3 2015"
"1516","18","Level 2 & 3",">300","NA","Q3 2015"
"1517","18","Level 4 & Above","30 & Below","NA","Q3 2015"
"1518","18","Level 4 & Above",">30 - 100","NA","Q3 2015"
"1519","18","Level 4 & Above",">100 - 300","NA","Q3 2015"
"1520","18","Level 4 & Above",">300","NA","Q3 2015"
"1521","18","B1 & Below","30 & Below","NA","Q4 2015"
"1522","18","B1 & Below",">30 - 100","NA","Q4 2015"
"1523","18","B1 & Below",">100 - 300","NA","Q4 2015"
"1524","18","B1 & Below",">300","NA","Q4 2015"
"1525","18","Level 1","30 & Below","423.41","Q4 2015"
"1526","18","Level 1",">30 - 100","412.56","Q4 2015"
"1527","18","Level 1",">100 - 300","NA","Q4 2015"
"1528","18","Level 1",">300","NA","Q4 2015"
"1529","18","Level 2 & 3","30 & Below","NA","Q4 2015"
"1530","18","Level 2 & 3",">30 - 100","NA","Q4 2015"
"1531","18","Level 2 & 3",">100 - 300","NA","Q4 2015"
"1532","18","Level 2 & 3",">300","NA","Q4 2015"
"1533","18","Level 4 & Above","30 & Below","NA","Q4 2015"
"1534","18","Level 4 & Above",">30 - 100","NA","Q4 2015"
"1535","18","Level 4 & Above",">100 - 300","NA","Q4 2015"
"1536","18","Level 4 & Above",">300","NA","Q4 2015"
"1537","18","B1 & Below","30 & Below","NA","Q1 2016"
"1538","18","B1 & Below",">30 - 100","NA","Q1 2016"
"1539","18","B1 & Below",">100 - 300","NA","Q1 2016"
"1540","18","B1 & Below",">300","NA","Q1 2016"
"1541","18","Level 1","30 & Below","NA","Q1 2016"
"1542","18","Level 1",">30 - 100","NA","Q1 2016"
"1543","18","Level 1",">100 - 300","NA","Q1 2016"
"1544","18","Level 1",">300","NA","Q1 2016"
"1545","18","Level 2 & 3","30 & Below","NA","Q1 2016"
"1546","18","Level 2 & 3",">30 - 100","NA","Q1 2016"
"1547","18","Level 2 & 3",">100 - 300","NA","Q1 2016"
"1548","18","Level 2 & 3",">300","NA","Q1 2016"
"1549","18","Level 4 & Above","30 & Below","NA","Q1 2016"
"1550","18","Level 4 & Above",">30 - 100","NA","Q1 2016"
"1551","18","Level 4 & Above",">100 - 300","NA","Q1 2016"
"1552","18","Level 4 & Above",">300","NA","Q1 2016"
"1553","18","B1 & Below","30 & Below","NA","Q2 2016"
"1554","18","B1 & Below",">30 - 100","NA","Q2 2016"
"1555","18","B1 & Below",">100 - 300","NA","Q2 2016"
"1556","18","B1 & Below",">300","NA","Q2 2016"
"1557","18","Level 1","30 & Below","128.18","Q2 2016"
"1558","18","Level 1",">30 - 100","NA","Q2 2016"
"1559","18","Level 1",">100 - 300","NA","Q2 2016"
"1560","18","Level 1",">300","NA","Q2 2016"
"1561","18","Level 2 & 3","30 & Below","NA","Q2 2016"
"1562","18","Level 2 & 3",">30 - 100","NA","Q2 2016"
"1563","18","Level 2 & 3",">100 - 300","NA","Q2 2016"
"1564","18","Level 2 & 3",">300","NA","Q2 2016"
"1565","18","Level 4 & Above","30 & Below","NA","Q2 2016"
"1566","18","Level 4 & Above",">30 - 100","NA","Q2 2016"
"1567","18","Level 4 & Above",">100 - 300","NA","Q2 2016"
"1568","18","Level 4 & Above",">300","NA","Q2 2016"
"1569","18","B1 & Below","30 & Below","NA","Q3 2016"
"1570","18","B1 & Below",">30 - 100","NA","Q3 2016"
"1571","18","B1 & Below",">100 - 300","NA","Q3 2016"
"1572","18","B1 & Below",">300","NA","Q3 2016"
"1573","18","Level 1","30 & Below","NA","Q3 2016"
"1574","18","Level 1",">30 - 100","NA","Q3 2016"
"1575","18","Level 1",">100 - 300","281.96","Q3 2016"
"1576","18","Level 1",">300","NA","Q3 2016"
"1577","18","Level 2 & 3","30 & Below","NA","Q3 2016"
"1578","18","Level 2 & 3",">30 - 100","NA","Q3 2016"
"1579","18","Level 2 & 3",">100 - 300","NA","Q3 2016"
"1580","18","Level 2 & 3",">300","NA","Q3 2016"
"1581","18","Level 4 & Above","30 & Below","NA","Q3 2016"
"1582","18","Level 4 & Above",">30 - 100","NA","Q3 2016"
"1583","18","Level 4 & Above",">100 - 300","NA","Q3 2016"
"1584","18","Level 4 & Above",">300","NA","Q3 2016"
"1585","18","B1 & Below","30 & Below","NA","Q4 2016"
"1586","18","B1 & Below",">30 - 100","NA","Q4 2016"
"1587","18","B1 & Below",">100 - 300","NA","Q4 2016"
"1588","18","B1 & Below",">300","NA","Q4 2016"
"1589","18","Level 1","30 & Below","371.69","Q4 2016"
"1590","18","Level 1",">30 - 100","408.45","Q4 2016"
"1591","18","Level 1",">100 - 300","NA","Q4 2016"
"1592","18","Level 1",">300","NA","Q4 2016"
"1593","18","Level 2 & 3","30 & Below","NA","Q4 2016"
"1594","18","Level 2 & 3",">30 - 100","NA","Q4 2016"
"1595","18","Level 2 & 3",">100 - 300","NA","Q4 2016"
"1596","18","Level 2 & 3",">300","NA","Q4 2016"
"1597","18","Level 4 & Above","30 & Below","NA","Q4 2016"
"1598","18","Level 4 & Above",">30 - 100","NA","Q4 2016"
"1599","18","Level 4 & Above",">100 - 300","NA","Q4 2016"
"1600","18","Level 4 & Above",">300","NA","Q4 2016"
"1601","18","B1 & Below","30 & Below","NA","Q1 2017"
"1602","18","B1 & Below",">30 - 100","NA","Q1 2017"
"1603","18","B1 & Below",">100 - 300","NA","Q1 2017"
"1604","18","B1 & Below",">300","NA","Q1 2017"
"1605","18","Level 1","30 & Below","129.87","Q1 2017"
"1606","18","Level 1",">30 - 100","85.11","Q1 2017"
"1607","18","Level 1",">100 - 300","NA","Q1 2017"
"1608","18","Level 1",">300","NA","Q1 2017"
"1609","18","Level 2 & 3","30 & Below","NA","Q1 2017"
"1610","18","Level 2 & 3",">30 - 100","234.68","Q1 2017"
"1611","18","Level 2 & 3",">100 - 300","NA","Q1 2017"
"1612","18","Level 2 & 3",">300","NA","Q1 2017"
"1613","18","Level 4 & Above","30 & Below","NA","Q1 2017"
"1614","18","Level 4 & Above",">30 - 100","NA","Q1 2017"
"1615","18","Level 4 & Above",">100 - 300","NA","Q1 2017"
"1616","18","Level 4 & Above",">300","NA","Q1 2017"
"1617","18","B1 & Below","30 & Below","292.88","Q2 2017"
"1618","18","B1 & Below",">30 - 100","299.55","Q2 2017"
"1619","18","B1 & Below",">100 - 300","NA","Q2 2017"
"1620","18","B1 & Below",">300","90.93","Q2 2017"
"1621","18","Level 1","30 & Below","195.88","Q2 2017"
"1622","18","Level 1",">30 - 100","122.17","Q2 2017"
"1623","18","Level 1",">100 - 300","152.83","Q2 2017"
"1624","18","Level 1",">300","NA","Q2 2017"
"1625","18","Level 2 & 3","30 & Below","304.52","Q2 2017"
"1626","18","Level 2 & 3",">30 - 100","188.11","Q2 2017"
"1627","18","Level 2 & 3",">100 - 300","206.43","Q2 2017"
"1628","18","Level 2 & 3",">300","119.33","Q2 2017"
"1629","18","Level 4 & Above","30 & Below","NA","Q2 2017"
"1630","18","Level 4 & Above",">30 - 100","248.51","Q2 2017"
"1631","18","Level 4 & Above",">100 - 300","167.99","Q2 2017"
"1632","18","Level 4 & Above",">300","NA","Q2 2017"
"1633","18","B1 & Below","30 & Below","307.88","Q3 2017"
"1634","18","B1 & Below",">30 - 100","213.51","Q3 2017"
"1635","18","B1 & Below",">100 - 300","174.02","Q3 2017"
"1636","18","B1 & Below",">300","NA","Q3 2017"
"1637","18","Level 1","30 & Below","268.61","Q3 2017"
"1638","18","Level 1",">30 - 100","134.22","Q3 2017"
"1639","18","Level 1",">100 - 300","170.78","Q3 2017"
"1640","18","Level 1",">300","NA","Q3 2017"
"1641","18","Level 2 & 3","30 & Below","274.34","Q3 2017"
"1642","18","Level 2 & 3",">30 - 100","206.55","Q3 2017"
"1643","18","Level 2 & 3",">100 - 300","148.23","Q3 2017"
"1644","18","Level 2 & 3",">300","NA","Q3 2017"
"1645","18","Level 4 & Above","30 & Below","NA","Q3 2017"
"1646","18","Level 4 & Above",">30 - 100","167.50","Q3 2017"
"1647","18","Level 4 & Above",">100 - 300","131.53","Q3 2017"
"1648","18","Level 4 & Above",">300","NA","Q3 2017"
"1649","18","B1 & Below","30 & Below","380.50","Q4 2017"
"1650","18","B1 & Below",">30 - 100","234.78","Q4 2017"
"1651","18","B1 & Below",">100 - 300","171.10","Q4 2017"
"1652","18","B1 & Below",">300","NA","Q4 2017"
"1653","18","Level 1","30 & Below","386.90","Q4 2017"
"1654","18","Level 1",">30 - 100","325.63","Q4 2017"
"1655","18","Level 1",">100 - 300","147.99","Q4 2017"
"1656","18","Level 1",">300","NA","Q4 2017"
"1657","18","Level 2 & 3","30 & Below","NA","Q4 2017"
"1658","18","Level 2 & 3",">30 - 100","178.12","Q4 2017"
"1659","18","Level 2 & 3",">100 - 300","152.87","Q4 2017"
"1660","18","Level 2 & 3",">300","NA","Q4 2017"
"1661","18","Level 4 & Above","30 & Below","281.25","Q4 2017"
"1662","18","Level 4 & Above",">30 - 100","134.32","Q4 2017"
"1663","18","Level 4 & Above",">100 - 300","137.01","Q4 2017"
"1664","18","Level 4 & Above",">300","NA","Q4 2017"
"1665","18","B1 & Below","30 & Below","352.46","Q1 2018"
"1666","18","B1 & Below",">30 - 100","300.20","Q1 2018"
"1667","18","B1 & Below",">100 - 300","235.22","Q1 2018"
"1668","18","B1 & Below",">300","NA","Q1 2018"
"1669","18","Level 1","30 & Below","474.96","Q1 2018"
"1670","18","Level 1",">30 - 100","254.84","Q1 2018"
"1671","18","Level 1",">100 - 300","NA","Q1 2018"
"1672","18","Level 1",">300","NA","Q1 2018"
"1673","18","Level 2 & 3","30 & Below","281.09","Q1 2018"
"1674","18","Level 2 & 3",">30 - 100","184.21","Q1 2018"
"1675","18","Level 2 & 3",">100 - 300","169.32","Q1 2018"
"1676","18","Level 2 & 3",">300","NA","Q1 2018"
"1677","18","Level 4 & Above","30 & Below","227.54","Q1 2018"
"1678","18","Level 4 & Above",">30 - 100","172.25","Q1 2018"
"1679","18","Level 4 & Above",">100 - 300","141.96","Q1 2018"
"1680","18","Level 4 & Above",">300","80.91","Q1 2018"
"1681","18","B1 & Below","30 & Below","413.95","Q2 2018"
"1682","18","B1 & Below",">30 - 100","307.83","Q2 2018"
"1683","18","B1 & Below",">100 - 300","NA","Q2 2018"
"1684","18","B1 & Below",">300","NA","Q2 2018"
"1685","18","Level 1","30 & Below","401.61","Q2 2018"
"1686","18","Level 1",">30 - 100","297.70","Q2 2018"
"1687","18","Level 1",">100 - 300","256.63","Q2 2018"
"1688","18","Level 1",">300","NA","Q2 2018"
"1689","18","Level 2 & 3","30 & Below","264.78","Q2 2018"
"1690","18","Level 2 & 3",">30 - 100","224.43","Q2 2018"
"1691","18","Level 2 & 3",">100 - 300","163.26","Q2 2018"
"1692","18","Level 2 & 3",">300","73.39","Q2 2018"
"1693","18","Level 4 & Above","30 & Below","225.18","Q2 2018"
"1694","18","Level 4 & Above",">30 - 100","171.05","Q2 2018"
"1695","18","Level 4 & Above",">100 - 300","146.19","Q2 2018"
"1696","18","Level 4 & Above",">300","NA","Q2 2018"
"1697","18","B1 & Below","30 & Below","NA","Q3 2018"
"1698","18","B1 & Below",">30 - 100","240.48","Q3 2018"
"1699","18","B1 & Below",">100 - 300","NA","Q3 2018"
"1700","18","B1 & Below",">300","NA","Q3 2018"
"1701","18","Level 1","30 & Below","289.17","Q3 2018"
"1702","18","Level 1",">30 - 100","189.55","Q3 2018"
"1703","18","Level 1",">100 - 300","134.63","Q3 2018"
"1704","18","Level 1",">300","NA","Q3 2018"
"1705","18","Level 2 & 3","30 & Below","236.85","Q3 2018"
"1706","18","Level 2 & 3",">30 - 100","141.58","Q3 2018"
"1707","18","Level 2 & 3",">100 - 300","175.23","Q3 2018"
"1708","18","Level 2 & 3",">300","114.76","Q3 2018"
"1709","18","Level 4 & Above","30 & Below","NA","Q3 2018"
"1710","18","Level 4 & Above",">30 - 100","196.08","Q3 2018"
"1711","18","Level 4 & Above",">100 - 300","111.54","Q3 2018"
"1712","18","Level 4 & Above",">300","NA","Q3 2018"
"1713","18","B1 & Below","30 & Below","409.01","Q4 2018"
"1714","18","B1 & Below",">30 - 100","NA","Q4 2018"
"1715","18","B1 & Below",">100 - 300","NA","Q4 2018"
"1716","18","B1 & Below",">300","NA","Q4 2018"
"1717","18","Level 1","30 & Below","380.17","Q4 2018"
"1718","18","Level 1",">30 - 100","387.01","Q4 2018"
"1719","18","Level 1",">100 - 300","225.68","Q4 2018"
"1720","18","Level 1",">300","NA","Q4 2018"
"1721","18","Level 2 & 3","30 & Below","187.75","Q4 2018"
"1722","18","Level 2 & 3",">30 - 100","172.42","Q4 2018"
"1723","18","Level 2 & 3",">100 - 300","116.14","Q4 2018"
"1724","18","Level 2 & 3",">300","NA","Q4 2018"
"1725","18","Level 4 & Above","30 & Below","NA","Q4 2018"
"1726","18","Level 4 & Above",">30 - 100","NA","Q4 2018"
"1727","18","Level 4 & Above",">100 - 300","NA","Q4 2018"
"1728","18","Level 4 & Above",">300","NA","Q4 2018"
"1729","18","B1 & Below","30 & Below","515.22","Q1 2019"
"1730","18","B1 & Below",">30 - 100","288.95","Q1 2019"
"1731","18","B1 & Below",">100 - 300","214.19","Q1 2019"
"1732","18","B1 & Below",">300","NA","Q1 2019"
"1733","18","Level 1","30 & Below","338.25","Q1 2019"
"1734","18","Level 1",">30 - 100","195.55","Q1 2019"
"1735","18","Level 1",">100 - 300","265.21","Q1 2019"
"1736","18","Level 1",">300","NA","Q1 2019"
"1737","18","Level 2 & 3","30 & Below","212.45","Q1 2019"
"1738","18","Level 2 & 3",">30 - 100","211.84","Q1 2019"
"1739","18","Level 2 & 3",">100 - 300","125.80","Q1 2019"
"1740","18","Level 2 & 3",">300","NA","Q1 2019"
"1741","18","Level 4 & Above","30 & Below","349.24","Q1 2019"
"1742","18","Level 4 & Above",">30 - 100","NA","Q1 2019"
"1743","18","Level 4 & Above",">100 - 300","158.24","Q1 2019"
"1744","18","Level 4 & Above",">300","NA","Q1 2019"
"1745","18","B1 & Below","30 & Below","445.94","Q2 2019"
"1746","18","B1 & Below",">30 - 100","276.05","Q2 2019"
"1747","18","B1 & Below",">100 - 300","NA","Q2 2019"
"1748","18","B1 & Below",">300","NA","Q2 2019"
"1749","18","Level 1","30 & Below","442.97","Q2 2019"
"1750","18","Level 1",">30 - 100","352.85","Q2 2019"
"1751","18","Level 1",">100 - 300","NA","Q2 2019"
"1752","18","Level 1",">300","NA","Q2 2019"
"1753","18","Level 2 & 3","30 & Below","292.85","Q2 2019"
"1754","18","Level 2 & 3",">30 - 100","237.96","Q2 2019"
"1755","18","Level 2 & 3",">100 - 300","129.84","Q2 2019"
"1756","18","Level 2 & 3",">300","NA","Q2 2019"
"1757","18","Level 4 & Above","30 & Below","121.65","Q2 2019"
"1758","18","Level 4 & Above",">30 - 100","203.22","Q2 2019"
"1759","18","Level 4 & Above",">100 - 300","171.56","Q2 2019"
"1760","18","Level 4 & Above",">300","NA","Q2 2019"
"1761","18","B1 & Below","30 & Below","315.46","Q3 2019"
"1762","18","B1 & Below",">30 - 100","294.70","Q3 2019"
"1763","18","B1 & Below",">100 - 300","NA","Q3 2019"
"1764","18","B1 & Below",">300","NA","Q3 2019"
"1765","18","Level 1","30 & Below","454.20","Q3 2019"
"1766","18","Level 1",">30 - 100","112.50","Q3 2019"
"1767","18","Level 1",">100 - 300","111.99","Q3 2019"
"1768","18","Level 1",">300","NA","Q3 2019"
"1769","18","Level 2 & 3","30 & Below","176.08","Q3 2019"
"1770","18","Level 2 & 3",">30 - 100","143.91","Q3 2019"
"1771","18","Level 2 & 3",">100 - 300","NA","Q3 2019"
"1772","18","Level 2 & 3",">300","NA","Q3 2019"
"1773","18","Level 4 & Above","30 & Below","NA","Q3 2019"
"1774","18","Level 4 & Above",">30 - 100","192.30","Q3 2019"
"1775","18","Level 4 & Above",">100 - 300","NA","Q3 2019"
"1776","18","Level 4 & Above",">300","NA","Q3 2019"
"1777","18","B1 & Below","30 & Below","NA","Q4 2019"
"1778","18","B1 & Below",">30 - 100","NA","Q4 2019"
"1779","18","B1 & Below",">100 - 300","NA","Q4 2019"
"1780","18","B1 & Below",">300","NA","Q4 2019"
"1781","18","Level 1","30 & Below","322.44","Q4 2019"
"1782","18","Level 1",">30 - 100","358.01","Q4 2019"
"1783","18","Level 1",">100 - 300","188.30","Q4 2019"
"1784","18","Level 1",">300","NA","Q4 2019"
"1785","18","Level 2 & 3","30 & Below","272.91","Q4 2019"
"1786","18","Level 2 & 3",">30 - 100","185.58","Q4 2019"
"1787","18","Level 2 & 3",">100 - 300","130.08","Q4 2019"
"1788","18","Level 2 & 3",">300","132.18","Q4 2019"
"1789","18","Level 4 & Above","30 & Below","239.07","Q4 2019"
"1790","18","Level 4 & Above",">30 - 100","NA","Q4 2019"
"1791","18","Level 4 & Above",">100 - 300","NA","Q4 2019"
"1792","18","Level 4 & Above",">300","NA","Q4 2019"
"1793","18","B1 & Below","30 & Below","380.58","Q1 2020"
"1794","18","B1 & Below",">30 - 100","433.41","Q1 2020"
"1795","18","B1 & Below",">100 - 300","NA","Q1 2020"
"1796","18","B1 & Below",">300","NA","Q1 2020"
"1797","18","Level 1","30 & Below","323.31","Q1 2020"
"1798","18","Level 1",">30 - 100","129.17","Q1 2020"
"1799","18","Level 1",">100 - 300","NA","Q1 2020"
"1800","18","Level 1",">300","NA","Q1 2020"
"1801","18","Level 2 & 3","30 & Below","362.63","Q1 2020"
"1802","18","Level 2 & 3",">30 - 100","164.42","Q1 2020"
"1803","18","Level 2 & 3",">100 - 300","186.77","Q1 2020"
"1804","18","Level 2 & 3",">300","NA","Q1 2020"
"1805","18","Level 4 & Above","30 & Below","234.45","Q1 2020"
"1806","18","Level 4 & Above",">30 - 100","231.18","Q1 2020"
"1807","18","Level 4 & Above",">100 - 300","218.59","Q1 2020"
"1808","18","Level 4 & Above",">300","NA","Q1 2020"
"1809","18","B1 & Below","30 & Below","408.25","Q2 2020"
"1810","18","B1 & Below",">30 - 100","NA","Q2 2020"
"1811","18","B1 & Below",">100 - 300","NA","Q2 2020"
"1812","18","B1 & Below",">300","NA","Q2 2020"
"1813","18","Level 1","30 & Below","NA","Q2 2020"
"1814","18","Level 1",">30 - 100","130.47","Q2 2020"
"1815","18","Level 1",">100 - 300","NA","Q2 2020"
"1816","18","Level 1",">300","NA","Q2 2020"
"1817","18","Level 2 & 3","30 & Below","NA","Q2 2020"
"1818","18","Level 2 & 3",">30 - 100","81.35","Q2 2020"
"1819","18","Level 2 & 3",">100 - 300","NA","Q2 2020"
"1820","18","Level 2 & 3",">300","NA","Q2 2020"
"1821","18","Level 4 & Above","30 & Below","NA","Q2 2020"
"1822","18","Level 4 & Above",">30 - 100","NA","Q2 2020"
"1823","18","Level 4 & Above",">100 - 300","NA","Q2 2020"
"1824","18","Level 4 & Above",">300","73.14","Q2 2020"
"1825","18","B1 & Below","30 & Below","NA","Q3 2020"
"1826","18","B1 & Below",">30 - 100","255.05","Q3 2020"
"1827","18","B1 & Below",">100 - 300","NA","Q3 2020"
"1828","18","B1 & Below",">300","NA","Q3 2020"
"1829","18","Level 1","30 & Below","215.02","Q3 2020"
"1830","18","Level 1",">30 - 100","117.94","Q3 2020"
"1831","18","Level 1",">100 - 300","250.65","Q3 2020"
"1832","18","Level 1",">300","NA","Q3 2020"
"1833","18","Level 2 & 3","30 & Below","NA","Q3 2020"
"1834","18","Level 2 & 3",">30 - 100","180.00","Q3 2020"
"1835","18","Level 2 & 3",">100 - 300","NA","Q3 2020"
"1836","18","Level 2 & 3",">300","NA","Q3 2020"
"1837","18","Level 4 & Above","30 & Below","NA","Q3 2020"
"1838","18","Level 4 & Above",">30 - 100","NA","Q3 2020"
"1839","18","Level 4 & Above",">100 - 300","NA","Q3 2020"
"1840","18","Level 4 & Above",">300","NA","Q3 2020"
"1841","18","B1 & Below","30 & Below","434.00","Q4 2020"
"1842","18","B1 & Below",">30 - 100","222.22","Q4 2020"
"1843","18","B1 & Below",">100 - 300","NA","Q4 2020"
"1844","18","B1 & Below",">300","NA","Q4 2020"
"1845","18","Level 1","30 & Below","349.71","Q4 2020"
"1846","18","Level 1",">30 - 100","237.22","Q4 2020"
"1847","18","Level 1",">100 - 300","124.69","Q4 2020"
"1848","18","Level 1",">300","NA","Q4 2020"
"1849","18","Level 2 & 3","30 & Below","252.47","Q4 2020"
"1850","18","Level 2 & 3",">30 - 100","193.81","Q4 2020"
"1851","18","Level 2 & 3",">100 - 300","113.93","Q4 2020"
"1852","18","Level 2 & 3",">300","NA","Q4 2020"
