"URBAN REDEVELOPMENT AUTHORITY - Rental Contracts of Private Retail Properties"

"S/N","Postal District","Floor Level","Floor Area (Sqm)","Median Rent (Sqm)","Reference Period"
"2736","05","Level 4 & Above",">300","NA","Q3 2014"
"2737","05","B1 & Below","30 & Below","312.32","Q4 2014"
"2738","05","B1 & Below",">30 - 100","NA","Q4 2014"
"2739","05","B1 & Below",">100 - 300","125.13","Q4 2014"
"2740","05","B1 & Below",">300","NA","Q4 2014"
"2741","05","Level 1","30 & Below","199.14","Q4 2014"
"2742","05","Level 1",">30 - 100","103.12","Q4 2014"
"2743","05","Level 1",">100 - 300","86.11","Q4 2014"
"2744","05","Level 1",">300","NA","Q4 2014"
"2745","05","Level 2 & 3","30 & Below","NA","Q4 2014"
"2746","05","Level 2 & 3",">30 - 100","130.17","Q4 2014"
"2747","05","Level 2 & 3",">100 - 300","72.64","Q4 2014"
"2748","05","Level 2 & 3",">300","NA","Q4 2014"
"2749","05","Level 4 & Above","30 & Below","NA","Q4 2014"
"2750","05","Level 4 & Above",">30 - 100","166.10","Q4 2014"
"2751","05","Level 4 & Above",">100 - 300","NA","Q4 2014"
"2752","05","Level 4 & Above",">300","NA","Q4 2014"
"2753","05","B1 & Below","30 & Below","NA","Q1 2015"
"2754","05","B1 & Below",">30 - 100","167.92","Q1 2015"
"2755","05","B1 & Below",">100 - 300","155.00","Q1 2015"
"2756","05","B1 & Below",">300","NA","Q1 2015"
"2757","05","Level 1","30 & Below","369.97","Q1 2015"
"2758","05","Level 1",">30 - 100","94.18","Q1 2015"
"2759","05","Level 1",">100 - 300","117.88","Q1 2015"
"2760","05","Level 1",">300","NA","Q1 2015"
"2761","05","Level 2 & 3","30 & Below","365.90","Q1 2015"
"2762","05","Level 2 & 3",">30 - 100","113.29","Q1 2015"
"2763","05","Level 2 & 3",">100 - 300","153.70","Q1 2015"
"2764","05","Level 2 & 3",">300","NA","Q1 2015"
"2765","05","Level 4 & Above","30 & Below","NA","Q1 2015"
"2766","05","Level 4 & Above",">30 - 100","NA","Q1 2015"
"2767","05","Level 4 & Above",">100 - 300","NA","Q1 2015"
"2768","05","Level 4 & Above",">300","NA","Q1 2015"
"2769","05","B1 & Below","30 & Below","426.22","Q2 2015"
"2770","05","B1 & Below",">30 - 100","NA","Q2 2015"
"2771","05","B1 & Below",">100 - 300","NA","Q2 2015"
"2772","05","B1 & Below",">300","NA","Q2 2015"
"2773","05","Level 1","30 & Below","114.40","Q2 2015"
"2774","05","Level 1",">30 - 100","100.99","Q2 2015"
"2775","05","Level 1",">100 - 300","90.58","Q2 2015"
"2776","05","Level 1",">300","NA","Q2 2015"
"2777","05","Level 2 & 3","30 & Below","NA","Q2 2015"
"2778","05","Level 2 & 3",">30 - 100","102.21","Q2 2015"
"2779","05","Level 2 & 3",">100 - 300","91.74","Q2 2015"
"2780","05","Level 2 & 3",">300","51.31","Q2 2015"
"2781","05","Level 4 & Above","30 & Below","NA","Q2 2015"
"2782","05","Level 4 & Above",">30 - 100","NA","Q2 2015"
"2783","05","Level 4 & Above",">100 - 300","NA","Q2 2015"
"2784","05","Level 4 & Above",">300","NA","Q2 2015"
"2785","05","B1 & Below","30 & Below","NA","Q3 2015"
"2786","05","B1 & Below",">30 - 100","99.02","Q3 2015"
"2787","05","B1 & Below",">100 - 300","NA","Q3 2015"
"2788","05","B1 & Below",">300","NA","Q3 2015"
"2789","05","Level 1","30 & Below","357.14","Q3 2015"
"2790","05","Level 1",">30 - 100","82.88","Q3 2015"
"2791","05","Level 1",">100 - 300","NA","Q3 2015"
"2792","05","Level 1",">300","NA","Q3 2015"
"2793","05","Level 2 & 3","30 & Below","NA","Q3 2015"
"2794","05","Level 2 & 3",">30 - 100","100.51","Q3 2015"
"2795","05","Level 2 & 3",">100 - 300","NA","Q3 2015"
"2796","05","Level 2 & 3",">300","NA","Q3 2015"
"2797","05","Level 4 & Above","30 & Below","NA","Q3 2015"
"2798","05","Level 4 & Above",">30 - 100","NA","Q3 2015"
"2799","05","Level 4 & Above",">100 - 300","NA","Q3 2015"
"2800","05","Level 4 & Above",">300","NA","Q3 2015"
"2801","05","B1 & Below","30 & Below","30.77","Q4 2015"
"2802","05","B1 & Below",">30 - 100","NA","Q4 2015"
"2803","05","B1 & Below",">100 - 300","NA","Q4 2015"
"2804","05","B1 & Below",">300","NA","Q4 2015"
"2805","05","Level 1","30 & Below","NA","Q4 2015"
"2806","05","Level 1",">30 - 100","75.35","Q4 2015"
"2807","05","Level 1",">100 - 300","NA","Q4 2015"
"2808","05","Level 1",">300","NA","Q4 2015"
"2809","05","Level 2 & 3","30 & Below","107.64","Q4 2015"
"2810","05","Level 2 & 3",">30 - 100","NA","Q4 2015"
"2811","05","Level 2 & 3",">100 - 300","NA","Q4 2015"
"2812","05","Level 2 & 3",">300","NA","Q4 2015"
"2813","05","Level 4 & Above","30 & Below","NA","Q4 2015"
"2814","05","Level 4 & Above",">30 - 100","NA","Q4 2015"
"2815","05","Level 4 & Above",">100 - 300","NA","Q4 2015"
"2816","05","Level 4 & Above",">300","NA","Q4 2015"
"2817","05","B1 & Below","30 & Below","43.75","Q1 2016"
"2818","05","B1 & Below",">30 - 100","NA","Q1 2016"
"2819","05","B1 & Below",">100 - 300","NA","Q1 2016"
"2820","05","B1 & Below",">300","NA","Q1 2016"
"2821","05","Level 1","30 & Below","NA","Q1 2016"
"2822","05","Level 1",">30 - 100","53.85","Q1 2016"
"2823","05","Level 1",">100 - 300","NA","Q1 2016"
"2824","05","Level 1",">300","NA","Q1 2016"
"2825","05","Level 2 & 3","30 & Below","NA","Q1 2016"
"2826","05","Level 2 & 3",">30 - 100","NA","Q1 2016"
"2827","05","Level 2 & 3",">100 - 300","NA","Q1 2016"
"2828","05","Level 2 & 3",">300","NA","Q1 2016"
"2829","05","Level 4 & Above","30 & Below","NA","Q1 2016"
"2830","05","Level 4 & Above",">30 - 100","NA","Q1 2016"
"2831","05","Level 4 & Above",">100 - 300","NA","Q1 2016"
"2832","05","Level 4 & Above",">300","NA","Q1 2016"
"2833","05","B1 & Below","30 & Below","36.06","Q2 2016"
"2834","05","B1 & Below",">30 - 100","NA","Q2 2016"
"2835","05","B1 & Below",">100 - 300","NA","Q2 2016"
"2836","05","B1 & Below",">300","NA","Q2 2016"
"2837","05","Level 1","30 & Below","56.67","Q2 2016"
"2838","05","Level 1",">30 - 100","71.43","Q2 2016"
"2839","05","Level 1",">100 - 300","NA","Q2 2016"
"2840","05","Level 1",">300","NA","Q2 2016"
"2841","05","Level 2 & 3","30 & Below","NA","Q2 2016"
"2842","05","Level 2 & 3",">30 - 100","NA","Q2 2016"
"2843","05","Level 2 & 3",">100 - 300","NA","Q2 2016"
"2844","05","Level 2 & 3",">300","NA","Q2 2016"
"2845","05","Level 4 & Above","30 & Below","NA","Q2 2016"
"2846","05","Level 4 & Above",">30 - 100","NA","Q2 2016"
"2847","05","Level 4 & Above",">100 - 300","NA","Q2 2016"
"2848","05","Level 4 & Above",">300","NA","Q2 2016"
"2849","05","B1 & Below","30 & Below","29.09","Q3 2016"
"2850","05","B1 & Below",">30 - 100","NA","Q3 2016"
"2851","05","B1 & Below",">100 - 300","NA","Q3 2016"
"2852","05","B1 & Below",">300","NA","Q3 2016"
"2853","05","Level 1","30 & Below","53.33","Q3 2016"
"2854","05","Level 1",">30 - 100","96.92","Q3 2016"
"2855","05","Level 1",">100 - 300","NA","Q3 2016"
"2856","05","Level 1",">300","NA","Q3 2016"
"2857","05","Level 2 & 3","30 & Below","NA","Q3 2016"
"2858","05","Level 2 & 3",">30 - 100","NA","Q3 2016"
"2859","05","Level 2 & 3",">100 - 300","NA","Q3 2016"
"2860","05","Level 2 & 3",">300","NA","Q3 2016"
"2861","05","Level 4 & Above","30 & Below","NA","Q3 2016"
"2862","05","Level 4 & Above",">30 - 100","NA","Q3 2016"
"2863","05","Level 4 & Above",">100 - 300","NA","Q3 2016"
"2864","05","Level 4 & Above",">300","NA","Q3 2016"
"2865","05","B1 & Below","30 & Below","25.00","Q4 2016"
"2866","05","B1 & Below",">30 - 100","NA","Q4 2016"
"2867","05","B1 & Below",">100 - 300","NA","Q4 2016"
"2868","05","B1 & Below",">300","NA","Q4 2016"
"2869","05","Level 1","30 & Below","129.02","Q4 2016"
"2870","05","Level 1",">30 - 100","91.51","Q4 2016"
"2871","05","Level 1",">100 - 300","87.18","Q4 2016"
"2872","05","Level 1",">300","NA","Q4 2016"
"2873","05","Level 2 & 3","30 & Below","NA","Q4 2016"
"2874","05","Level 2 & 3",">30 - 100","NA","Q4 2016"
"2875","05","Level 2 & 3",">100 - 300","NA","Q4 2016"
"2876","05","Level 2 & 3",">300","NA","Q4 2016"
"2877","05","Level 4 & Above","30 & Below","NA","Q4 2016"
"2878","05","Level 4 & Above",">30 - 100","NA","Q4 2016"
"2879","05","Level 4 & Above",">100 - 300","NA","Q4 2016"
"2880","05","Level 4 & Above",">300","NA","Q4 2016"
"2881","05","B1 & Below","30 & Below","34.38","Q1 2017"
"2882","05","B1 & Below",">30 - 100","NA","Q1 2017"
"2883","05","B1 & Below",">100 - 300","NA","Q1 2017"
"2884","05","B1 & Below",">300","NA","Q1 2017"
"2885","05","Level 1","30 & Below","144.82","Q1 2017"
"2886","05","Level 1",">30 - 100","NA","Q1 2017"
"2887","05","Level 1",">100 - 300","NA","Q1 2017"
"2888","05","Level 1",">300","NA","Q1 2017"
"2889","05","Level 2 & 3","30 & Below","NA","Q1 2017"
"2890","05","Level 2 & 3",">30 - 100","120.55","Q1 2017"
"2891","05","Level 2 & 3",">100 - 300","NA","Q1 2017"
"2892","05","Level 2 & 3",">300","NA","Q1 2017"
"2893","05","Level 4 & Above","30 & Below","NA","Q1 2017"
"2894","05","Level 4 & Above",">30 - 100","NA","Q1 2017"
"2895","05","Level 4 & Above",">100 - 300","NA","Q1 2017"
"2896","05","Level 4 & Above",">300","NA","Q1 2017"
"2897","05","B1 & Below","30 & Below","34.19","Q2 2017"
"2898","05","B1 & Below",">30 - 100","189.57","Q2 2017"
"2899","05","B1 & Below",">100 - 300","NA","Q2 2017"
"2900","05","B1 & Below",">300","NA","Q2 2017"
"2901","05","Level 1","30 & Below","131.43","Q2 2017"
"2902","05","Level 1",">30 - 100","67.80","Q2 2017"
"2903","05","Level 1",">100 - 300","NA","Q2 2017"
"2904","05","Level 1",">300","NA","Q2 2017"
"2905","05","Level 2 & 3","30 & Below","NA","Q2 2017"
"2906","05","Level 2 & 3",">30 - 100","72.11","Q2 2017"
"2907","05","Level 2 & 3",">100 - 300","92.57","Q2 2017"
"2908","05","Level 2 & 3",">300","NA","Q2 2017"
"2909","05","Level 4 & Above","30 & Below","NA","Q2 2017"
"2910","05","Level 4 & Above",">30 - 100","143.21","Q2 2017"
"2911","05","Level 4 & Above",">100 - 300","NA","Q2 2017"
"2912","05","Level 4 & Above",">300","NA","Q2 2017"
"2913","05","B1 & Below","30 & Below","315.11","Q3 2017"
"2914","05","B1 & Below",">30 - 100","132.05","Q3 2017"
"2915","05","B1 & Below",">100 - 300","NA","Q3 2017"
"2916","05","B1 & Below",">300","NA","Q3 2017"
"2917","05","Level 1","30 & Below","202.32","Q3 2017"
"2918","05","Level 1",">30 - 100","110.36","Q3 2017"
"2919","05","Level 1",">100 - 300","67.81","Q3 2017"
"2920","05","Level 1",">300","NA","Q3 2017"
"2921","05","Level 2 & 3","30 & Below","NA","Q3 2017"
"2922","05","Level 2 & 3",">30 - 100","86.37","Q3 2017"
"2923","05","Level 2 & 3",">100 - 300","NA","Q3 2017"
"2924","05","Level 2 & 3",">300","NA","Q3 2017"
"2925","05","Level 4 & Above","30 & Below","NA","Q3 2017"
"2926","05","Level 4 & Above",">30 - 100","NA","Q3 2017"
"2927","05","Level 4 & Above",">100 - 300","NA","Q3 2017"
"2928","05","Level 4 & Above",">300","NA","Q3 2017"
"2929","05","B1 & Below","30 & Below","32.93","Q4 2017"
"2930","05","B1 & Below",">30 - 100","98.39","Q4 2017"
"2931","05","B1 & Below",">100 - 300","110.80","Q4 2017"
"2932","05","B1 & Below",">300","NA","Q4 2017"
"2933","05","Level 1","30 & Below","357.14","Q4 2017"
"2934","05","Level 1",">30 - 100","92.11","Q4 2017"
"2935","05","Level 1",">100 - 300","92.69","Q4 2017"
"2936","05","Level 1",">300","NA","Q4 2017"
"2937","05","Level 2 & 3","30 & Below","232.81","Q4 2017"
"2938","05","Level 2 & 3",">30 - 100","105.29","Q4 2017"
"2939","05","Level 2 & 3",">100 - 300","110.15","Q4 2017"
"2940","05","Level 2 & 3",">300","NA","Q4 2017"
"2941","05","Level 4 & Above","30 & Below","NA","Q4 2017"
"2942","05","Level 4 & Above",">30 - 100","229.89","Q4 2017"
"2943","05","Level 4 & Above",">100 - 300","NA","Q4 2017"
"2944","05","Level 4 & Above",">300","NA","Q4 2017"
"2945","05","B1 & Below","30 & Below","35.94","Q1 2018"
"2946","05","B1 & Below",">30 - 100","NA","Q1 2018"
"2947","05","B1 & Below",">100 - 300","122.13","Q1 2018"
"2948","05","B1 & Below",">300","NA","Q1 2018"
"2949","05","Level 1","30 & Below","183.00","Q1 2018"
"2950","05","Level 1",">30 - 100","81.76","Q1 2018"
"2951","05","Level 1",">100 - 300","59.29","Q1 2018"
"2952","05","Level 1",">300","NA","Q1 2018"
"2953","05","Level 2 & 3","30 & Below","NA","Q1 2018"
"2954","05","Level 2 & 3",">30 - 100","101.72","Q1 2018"
"2955","05","Level 2 & 3",">100 - 300","NA","Q1 2018"
"2956","05","Level 2 & 3",">300","NA","Q1 2018"
"2957","05","Level 4 & Above","30 & Below","NA","Q1 2018"
"2958","05","Level 4 & Above",">30 - 100","NA","Q1 2018"
"2959","05","Level 4 & Above",">100 - 300","NA","Q1 2018"
"2960","05","Level 4 & Above",">300","NA","Q1 2018"
"2961","05","B1 & Below","30 & Below","37.50","Q2 2018"
"2962","05","B1 & Below",">30 - 100","159.35","Q2 2018"
"2963","05","B1 & Below",">100 - 300","257.50","Q2 2018"
"2964","05","B1 & Below",">300","NA","Q2 2018"
"2965","05","Level 1","30 & Below","46.67","Q2 2018"
"2966","05","Level 1",">30 - 100","74.32","Q2 2018"
"2967","05","Level 1",">100 - 300","64.59","Q2 2018"
"2968","05","Level 1",">300","NA","Q2 2018"
"2969","05","Level 2 & 3","30 & Below","NA","Q2 2018"
"2970","05","Level 2 & 3",">30 - 100","68.37","Q2 2018"
"2971","05","Level 2 & 3",">100 - 300","NA","Q2 2018"
"2972","05","Level 2 & 3",">300","145.72","Q2 2018"
"2973","05","Level 4 & Above","30 & Below","NA","Q2 2018"
"2974","05","Level 4 & Above",">30 - 100","NA","Q2 2018"
"2975","05","Level 4 & Above",">100 - 300","NA","Q2 2018"
"2976","05","Level 4 & Above",">300","NA","Q2 2018"
"2977","05","B1 & Below","30 & Below","181.41","Q3 2018"
"2978","05","B1 & Below",">30 - 100","140.66","Q3 2018"
"2979","05","B1 & Below",">100 - 300","122.16","Q3 2018"
"2980","05","B1 & Below",">300","NA","Q3 2018"
"2981","05","Level 1","30 & Below","85.05","Q3 2018"
"2982","05","Level 1",">30 - 100","93.40","Q3 2018"
"2983","05","Level 1",">100 - 300","65.66","Q3 2018"
"2984","05","Level 1",">300","NA","Q3 2018"
"2985","05","Level 2 & 3","30 & Below","NA","Q3 2018"
"2986","05","Level 2 & 3",">30 - 100","84.50","Q3 2018"
"2987","05","Level 2 & 3",">100 - 300","185.53","Q3 2018"
"2988","05","Level 2 & 3",">300","NA","Q3 2018"
"2989","05","Level 4 & Above","30 & Below","NA","Q3 2018"
"2990","05","Level 4 & Above",">30 - 100","94.72","Q3 2018"
"2991","05","Level 4 & Above",">100 - 300","NA","Q3 2018"
"2992","05","Level 4 & Above",">300","NA","Q3 2018"
"2993","05","B1 & Below","30 & Below","30.77","Q4 2018"
"2994","05","B1 & Below",">30 - 100","NA","Q4 2018"
"2995","05","B1 & Below",">100 - 300","NA","Q4 2018"
"2996","05","B1 & Below",">300","NA","Q4 2018"
"2997","05","Level 1","30 & Below","60.38","Q4 2018"
"2998","05","Level 1",">30 - 100","67.41","Q4 2018"
"2999","05","Level 1",">100 - 300","71.04","Q4 2018"
"3000","05","Level 1",">300","NA","Q4 2018"
"3001","05","Level 2 & 3","30 & Below","NA","Q4 2018"
"3002","05","Level 2 & 3",">30 - 100","91.50","Q4 2018"
"3003","05","Level 2 & 3",">100 - 300","NA","Q4 2018"
"3004","05","Level 2 & 3",">300","NA","Q4 2018"
"3005","05","Level 4 & Above","30 & Below","NA","Q4 2018"
"3006","05","Level 4 & Above",">30 - 100","NA","Q4 2018"
"3007","05","Level 4 & Above",">100 - 300","NA","Q4 2018"
"3008","05","Level 4 & Above",">300","NA","Q4 2018"
"3009","05","B1 & Below","30 & Below","27.88","Q1 2019"
"3010","05","B1 & Below",">30 - 100","NA","Q1 2019"
"3011","05","B1 & Below",">100 - 300","NA","Q1 2019"
"3012","05","B1 & Below",">300","NA","Q1 2019"
"3013","05","Level 1","30 & Below","60.00","Q1 2019"
"3014","05","Level 1",">30 - 100","85.07","Q1 2019"
"3015","05","Level 1",">100 - 300","52.81","Q1 2019"
"3016","05","Level 1",">300","NA","Q1 2019"
"3017","05","Level 2 & 3","30 & Below","NA","Q1 2019"
"3018","05","Level 2 & 3",">30 - 100","119.60","Q1 2019"
"3019","05","Level 2 & 3",">100 - 300","98.98","Q1 2019"
"3020","05","Level 2 & 3",">300","NA","Q1 2019"
"3021","05","Level 4 & Above","30 & Below","NA","Q1 2019"
"3022","05","Level 4 & Above",">30 - 100","NA","Q1 2019"
"3023","05","Level 4 & Above",">100 - 300","NA","Q1 2019"
"3024","05","Level 4 & Above",">300","NA","Q1 2019"
"3025","05","B1 & Below","30 & Below","481.06","Q2 2019"
"3026","05","B1 & Below",">30 - 100","160.40","Q2 2019"
"3027","05","B1 & Below",">100 - 300","NA","Q2 2019"
"3028","05","B1 & Below",">300","NA","Q2 2019"
"3029","05","Level 1","30 & Below","64.00","Q2 2019"
"3030","05","Level 1",">30 - 100","76.12","Q2 2019"
"3031","05","Level 1",">100 - 300","64.59","Q2 2019"
"3032","05","Level 1",">300","NA","Q2 2019"
"3033","05","Level 2 & 3","30 & Below","NA","Q2 2019"
"3034","05","Level 2 & 3",">30 - 100","141.21","Q2 2019"
"3035","05","Level 2 & 3",">100 - 300","67.81","Q2 2019"
"3036","05","Level 2 & 3",">300","NA","Q2 2019"
"3037","05","Level 4 & Above","30 & Below","NA","Q2 2019"
"3038","05","Level 4 & Above",">30 - 100","177.80","Q2 2019"
"3039","05","Level 4 & Above",">100 - 300","NA","Q2 2019"
"3040","05","Level 4 & Above",">300","NA","Q2 2019"
"3041","05","B1 & Below","30 & Below","420.33","Q3 2019"
"3042","05","B1 & Below",">30 - 100","292.68","Q3 2019"
"3043","05","B1 & Below",">100 - 300","264.13","Q3 2019"
"3044","05","B1 & Below",">300","NA","Q3 2019"
"3045","05","Level 1","30 & Below","57.14","Q3 2019"
"3046","05","Level 1",">30 - 100","94.13","Q3 2019"
"3047","05","Level 1",">100 - 300","113.21","Q3 2019"
"3048","05","Level 1",">300","NA","Q3 2019"
"3049","05","Level 2 & 3","30 & Below","420.83","Q3 2019"
"3050","05","Level 2 & 3",">30 - 100","91.47","Q3 2019"
"3051","05","Level 2 & 3",">100 - 300","133.91","Q3 2019"
"3052","05","Level 2 & 3",">300","NA","Q3 2019"
"3053","05","Level 4 & Above","30 & Below","NA","Q3 2019"
"3054","05","Level 4 & Above",">30 - 100","281.98","Q3 2019"
"3055","05","Level 4 & Above",">100 - 300","NA","Q3 2019"
"3056","05","Level 4 & Above",">300","NA","Q3 2019"
"3057","05","B1 & Below","30 & Below","187.55","Q4 2019"
"3058","05","B1 & Below",">30 - 100","133.63","Q4 2019"
"3059","05","B1 & Below",">100 - 300","135.09","Q4 2019"
"3060","05","B1 & Below",">300","NA","Q4 2019"
"3061","05","Level 1","30 & Below","93.02","Q4 2019"
"3062","05","Level 1",">30 - 100","104.67","Q4 2019"
"3063","05","Level 1",">100 - 300","82.30","Q4 2019"
"3064","05","Level 1",">300","NA","Q4 2019"
"3065","05","Level 2 & 3","30 & Below","112.99","Q4 2019"
"3066","05","Level 2 & 3",">30 - 100","99.40","Q4 2019"
"3067","05","Level 2 & 3",">100 - 300","101.75","Q4 2019"
"3068","05","Level 2 & 3",">300","NA","Q4 2019"
"3069","05","Level 4 & Above","30 & Below","268.26","Q4 2019"
"3070","05","Level 4 & Above",">30 - 100","291.49","Q4 2019"
"3071","05","Level 4 & Above",">100 - 300","169.55","Q4 2019"
"3072","05","Level 4 & Above",">300","NA","Q4 2019"
"3073","05","B1 & Below","30 & Below","NA","Q1 2020"
"3074","05","B1 & Below",">30 - 100","NA","Q1 2020"
"3075","05","B1 & Below",">100 - 300","NA","Q1 2020"
"3076","05","B1 & Below",">300","NA","Q1 2020"
"3077","05","Level 1","30 & Below","35.71","Q1 2020"
"3078","05","Level 1",">30 - 100","77.71","Q1 2020"
"3079","05","Level 1",">100 - 300","NA","Q1 2020"
"3080","05","Level 1",">300","NA","Q1 2020"
"3081","05","Level 2 & 3","30 & Below","NA","Q1 2020"
"3082","05","Level 2 & 3",">30 - 100","198.53","Q1 2020"
"3083","05","Level 2 & 3",">100 - 300","144.94","Q1 2020"
"3084","05","Level 2 & 3",">300","NA","Q1 2020"
"3085","05","Level 4 & Above","30 & Below","NA","Q1 2020"
"3086","05","Level 4 & Above",">30 - 100","223.84","Q1 2020"
"3087","05","Level 4 & Above",">100 - 300","215.21","Q1 2020"
"3088","05","Level 4 & Above",">300","NA","Q1 2020"
"3089","05","B1 & Below","30 & Below","38.54","Q2 2020"
"3090","05","B1 & Below",">30 - 100","NA","Q2 2020"
"3091","05","B1 & Below",">100 - 300","NA","Q2 2020"
"3092","05","B1 & Below",">300","NA","Q2 2020"
"3093","05","Level 1","30 & Below","46.67","Q2 2020"
"3094","05","Level 1",">30 - 100","63.93","Q2 2020"
"3095","05","Level 1",">100 - 300","NA","Q2 2020"
"3096","05","Level 1",">300","NA","Q2 2020"
"3097","05","Level 2 & 3","30 & Below","NA","Q2 2020"
"3098","05","Level 2 & 3",">30 - 100","164.55","Q2 2020"
"3099","05","Level 2 & 3",">100 - 300","86.11","Q2 2020"
"3100","05","Level 2 & 3",">300","NA","Q2 2020"
"3101","05","Level 4 & Above","30 & Below","NA","Q2 2020"
"3102","05","Level 4 & Above",">30 - 100","NA","Q2 2020"
"3103","05","Level 4 & Above",">100 - 300","NA","Q2 2020"
"3104","05","Level 4 & Above",">300","NA","Q2 2020"
"3105","05","B1 & Below","30 & Below","32.14","Q3 2020"
"3106","05","B1 & Below",">30 - 100","NA","Q3 2020"
"3107","05","B1 & Below",">100 - 300","NA","Q3 2020"
"3108","05","B1 & Below",">300","NA","Q3 2020"
"3109","05","Level 1","30 & Below","35.71","Q3 2020"
"3110","05","Level 1",">30 - 100","57.48","Q3 2020"
"3111","05","Level 1",">100 - 300","NA","Q3 2020"
"3112","05","Level 1",">300","NA","Q3 2020"
"3113","05","Level 2 & 3","30 & Below","NA","Q3 2020"
"3114","05","Level 2 & 3",">30 - 100","76.14","Q3 2020"
"3115","05","Level 2 & 3",">100 - 300","98.49","Q3 2020"
"3116","05","Level 2 & 3",">300","NA","Q3 2020"
"3117","05","Level 4 & Above","30 & Below","NA","Q3 2020"
"3118","05","Level 4 & Above",">30 - 100","NA","Q3 2020"
"3119","05","Level 4 & Above",">100 - 300","NA","Q3 2020"
"3120","05","Level 4 & Above",">300","NA","Q3 2020"
"3121","05","B1 & Below","30 & Below","35.71","Q4 2020"
"3122","05","B1 & Below",">30 - 100","180.00","Q4 2020"
"3123","05","B1 & Below",">100 - 300","114.61","Q4 2020"
"3124","05","B1 & Below",">300","NA","Q4 2020"
"3125","05","Level 1","30 & Below","39.62","Q4 2020"
"3126","05","Level 1",">30 - 100","64.20","Q4 2020"
"3127","05","Level 1",">100 - 300","84.91","Q4 2020"
"3128","05","Level 1",">300","NA","Q4 2020"
"3129","05","Level 2 & 3","30 & Below","249.33","Q4 2020"
"3130","05","Level 2 & 3",">30 - 100","68.37","Q4 2020"
"3131","05","Level 2 & 3",">100 - 300","133.73","Q4 2020"
"3132","05","Level 2 & 3",">300","NA","Q4 2020"
"3133","05","Level 4 & Above","30 & Below","NA","Q4 2020"
"3134","05","Level 4 & Above",">30 - 100","112.66","Q4 2020"
"3135","05","Level 4 & Above",">100 - 300","NA","Q4 2020"
"3136","05","Level 4 & Above",">300","NA","Q4 2020"
"3137","05","B1 & Below","30 & Below","NA","Q1 2021"
"3138","05","B1 & Below",">30 - 100","NA","Q1 2021"
"3139","05","B1 & Below",">100 - 300","NA","Q1 2021"
"3140","05","B1 & Below",">300","NA","Q1 2021"
"3141","05","Level 1","30 & Below","60.71","Q1 2021"
"3142","05","Level 1",">30 - 100","58.06","Q1 2021"
"3143","05","Level 1",">100 - 300","64.70","Q1 2021"
"3144","05","Level 1",">300","NA","Q1 2021"
"3145","05","Level 2 & 3","30 & Below","NA","Q1 2021"
"3146","05","Level 2 & 3",">30 - 100","108.45","Q1 2021"
"3147","05","Level 2 & 3",">100 - 300","76.32","Q1 2021"
"3148","05","Level 2 & 3",">300","NA","Q1 2021"
"3149","05","Level 4 & Above","30 & Below","72.92","Q1 2021"
"3150","05","Level 4 & Above",">30 - 100","199.29","Q1 2021"
"3151","05","Level 4 & Above",">100 - 300","NA","Q1 2021"
"3152","05","Level 4 & Above",">300","NA","Q1 2021"
"3153","05","B1 & Below","30 & Below","35.71","Q2 2021"
"3154","05","B1 & Below",">30 - 100","NA","Q2 2021"
"3155","05","B1 & Below",">100 - 300","NA","Q2 2021"
"3156","05","B1 & Below",">300","NA","Q2 2021"
"3157","05","Level 1","30 & Below","67.71","Q2 2021"
"3158","05","Level 1",">30 - 100","61.86","Q2 2021"
"3159","05","Level 1",">100 - 300","92.51","Q2 2021"
"3160","05","Level 1",">300","NA","Q2 2021"
"3161","05","Level 2 & 3","30 & Below","NA","Q2 2021"
"3162","05","Level 2 & 3",">30 - 100","102.35","Q2 2021"
"3163","05","Level 2 & 3",">100 - 300","102.39","Q2 2021"
"3164","05","Level 2 & 3",">300","NA","Q2 2021"
"3165","05","Level 4 & Above","30 & Below","NA","Q2 2021"
"3166","05","Level 4 & Above",">30 - 100","NA","Q2 2021"
"3167","05","Level 4 & Above",">100 - 300","NA","Q2 2021"
"3168","05","Level 4 & Above",">300","NA","Q2 2021"
"3169","05","B1 & Below","30 & Below","35.71","Q3 2021"
"3170","05","B1 & Below",">30 - 100","114.48","Q3 2021"
"3171","05","B1 & Below",">100 - 300","113.29","Q3 2021"
"3172","05","B1 & Below",">300","NA","Q3 2021"
"3173","05","Level 1","30 & Below","50.00","Q3 2021"
"3174","05","Level 1",">30 - 100","66.67","Q3 2021"
"3175","05","Level 1",">100 - 300","67.34","Q3 2021"
"3176","05","Level 1",">300","91.20","Q3 2021"
"3177","05","Level 2 & 3","30 & Below","NA","Q3 2021"
"3178","05","Level 2 & 3",">30 - 100","129.04","Q3 2021"
"3179","05","Level 2 & 3",">100 - 300","162.59","Q3 2021"
"3180","05","Level 2 & 3",">300","NA","Q3 2021"
"3181","05","Level 4 & Above","30 & Below","NA","Q3 2021"
"3182","05","Level 4 & Above",">30 - 100","NA","Q3 2021"
"3183","05","Level 4 & Above",">100 - 300","NA","Q3 2021"
"3184","05","Level 4 & Above",">300","NA","Q3 2021"
"3185","05","B1 & Below","30 & Below","42.86","Q4 2021"
"3186","05","B1 & Below",">30 - 100","NA","Q4 2021"
"3187","05","B1 & Below",">100 - 300","102.26","Q4 2021"
"3188","05","B1 & Below",">300","NA","Q4 2021"
"3189","05","Level 1","30 & Below","74.46","Q4 2021"
